Tweet
"RT @itsJeffTiedrich: holy fucking shit, protesting hundreds of years of systemic racism is not ""just as bad"" as going apeshit at the Capito…"
RT @SwipeWright: You must watch out for industries that begin for good reasons but have financial incentives to persist long past their exp…
"RT @washingtonpost: Like many Asian Americans, Marian Liu has long spurned her full name.

Her experience reporting on the increase in anti…"
"RT @KristaLerista: @profaxelmeyer @Evans_Lab_1 @sse_evolution Hahaha

Kory Evans: let’s tackle the history of racism in biology.

Axel Meye…"
RT @43_Kadri: Racism has no place in hockey. Do you stand with us ? Let’s make the game for us all #TapeOutHate ⁦@BudweiserCanada⁩ ⁦@TheOff…
"US States should stop placing Black Americans in prisons 4 lack of correct defense! Most R under paid &amp;   none make what whites make or can borrow money! Jails R filling up many younger than 18. It's racism, evil leads to people like DT! DT will destroy USA using racism stop it!"
"If it’s true that @TheRealAC3 was subject to racist abuse last night, I hope he knows that anyone guilty of doing that is not representative of #STFC and will be shunned by the true fans of @Official_STFC (and I trust banned for life). There is never a place for racism #kickitout"
"RT @joebarton1238: @TeelaResists zenophobia, misogyny, racism, ignorance

running wild in AMERICA

how can we GOVERN OURSELVES

if so many…"
RT @ProfMulugeta: Public health message #37- preventing violence &amp; racism are 2 of the 35 @PublicHealth priority public health issues. Univ…
"RT @bethsawin: How many of those ""co-morbidities"" are in themselves markers of inequitable access to clean air, healthcare, safe working co…"
RT @TheOfficialHDA: Do you stand with us against racism in hockey? Show your support and join us to make this game for us all #TapeOutHate…
"If you’re a #socialworker and not following @doc_thoughts, get on it! Dr. Williams’ work is essential to our work as he emphasizes how racism is systemic/structural &amp; how focusing on individual behaviors as reasons for “negative outcomes” is part of racism &amp; also doesn’t work. https://t.co/sr7GlaZ9SC"
"I don't know what to say to white people who assume anti-racism is anti-white people and built on shame, except to tell them that I am not ashamed of being white in any way. I simply reject supremacy. I often ask them what being white means to them.  

I ask sincerely and listen."
"@GQirving @liny2324 @filayyyy Nah you’re right for this but also not really surprised seeing how unhinged twitter of all places can be. No matter how “woke” some people claim, they cant resist the racism."
"RT @itsAbhi23_: What are some dirty secrets of Bollywood?
1- Cheating on partners
2- Racism, regionalism and discrimination
3- Addiction to…"
"RT @BlackGirlHockey: Pro tip: instead of asking Black and Brown players how they feel about racism in hockey, ask the white players. #GetUn…"
"@BudweiserCanada @TheOfficialHDA Unfortunately racism isn't a solvable issue, no matter how many minds you change you will not change everyone's mind, racism and sexism and all that shit will be around forever because it's a flaw of humanity, and therefore it will exist as long as humanity does."
RT @BudweiserCanada: It’s time to #TapeOutHate. We’ve partnered with @TheOfficialHDA to fight racism in hockey. Join the conversation and s…
RT @TheOfficialHDA: Do you stand with us against racism in hockey? Show your support and join us to make this game for us all #TapeOutHate…
"RT @Dreamer_Aliu78: Do you stand with us? 
Racism has no place in our game! Show your support and join us to make this game for us all!! ✊🏽…"
RT @TheOfficialHDA: Do you stand with us against racism in hockey? Show your support and join us to make this game for us all #TapeOutHate…
"KARE co-anchor Gia Vang fights racism with #VeryAsian campaign

https://t.co/ZHrlCZuBBe 

I wish we could send the guys presents still - I'd send them something with this on it."
RT @washingtonpost: Liu wants her name to tell her whole story. She's going to start by telling folks she has a Chinese name and how to pro…
RT @PaulMacNeill: Hockey PEI is part of the problem. Fix it. This is an embarrassment #pei #hockey #racism #YouveGotToBeKidding https://t.c…
"@DavidLBernstein Communism! That's more accurate! In the case of Critical Race Theory, just call it for what it really is, RACISM!"
"@cowboy4lifex @itsJeffTiedrich Keep whining about alleged racism, stereotype."
@pneumadeluxe its just that every single day on this app I see blatant racism
RT @43_Kadri: Racism has no place in hockey. Do you stand with us ? Let’s make the game for us all #TapeOutHate ⁦@BudweiserCanada⁩ ⁦@TheOff…
"RT @doc_thoughts: I updated my blog post. I care about how ""race"" is defined and conceptualized in research. I teach students about race es…"
"RT @GoodLawProject: No civilised country should embed racism in its legal system. If you agree, sign the petition ⬇️"
"RT @itsJeffTiedrich: holy fucking shit, protesting hundreds of years of systemic racism is not ""just as bad"" as going apeshit at the Capito…"
RT @indigenoussista: The stalker has made its 100th burner account to intimidate me into not defending myself against its harassment and ra…
"RT @tonypatt2000: One day I hope England is ready to have a grown up conversation about statues, slavery, Winston Churchill, colonialism an…"
"@rwlesq @ewall1498 @MCunninghamAJC @RottenInDenmark If you listened to the protestors in Minneapolis last year, many of them attributed decades of racism in that city as the reason why they were protesting. That doesn’t sound like people who just decided to read Kendi &amp; DiAngelo &amp; take the streets."
RT @BudweiserCanada: Do you stand with us against racism in hockey? Show your support for @TheOfficialHDA and join us to make this game for…
RT @edguo84: 'Better off with fewer Asians:' Law professor's comments spark backlash https://t.co/tTxdCBkqSB via @YouTube We cannot tolerat…
RT @sullydish: The Biden administration is proud of its systemic racism.
RT @MapleLeafs: Racism has no place in hockey. #TapeOutHate https://t.co/B1aJsygmrM
RT @peterbevanbaker: This letter asking for government action on racism in Island sports was sent to the Minister over a month ago. I’ve no…
RT @43_Kadri: Racism has no place in hockey. Do you stand with us ? Let’s make the game for us all #TapeOutHate ⁦@BudweiserCanada⁩ ⁦@TheOff…
"Do you stand with us against Racism in Politics? 
Show your support 🧐
#TrudeauHasGotToGo https://t.co/Rc9ZyPejWC https://t.co/jf9pxCaQfB"
"RT @bethsawin: How many of those ""co-morbidities"" are in themselves markers of inequitable access to clean air, healthcare, safe working co…"
"RT @bethsawin: How many of those ""co-morbidities"" are in themselves markers of inequitable access to clean air, healthcare, safe working co…"
"RT @LauraRBelin: Rick Morain: Contrary to conservative talking points, ""critical race theory investigates whether and how some American leg…"
RT @43_Kadri: Racism has no place in hockey. Do you stand with us ? Let’s make the game for us all #TapeOutHate ⁦@BudweiserCanada⁩ ⁦@TheOff…
RT @ZachWahls: This disgusting act of racism has no place in our society.
RT @aduclair10: Do you stand with us against racism in hockey? Show your support and join us to make this game for us all 💪🏾#TapeOutHate @B…
"RT @Pei1Evans: @HockeyPEI @HPEI_HPP Why?   So you can promote further racism.    But don't speak out against the ""old boys club"" at hockey…"
RT @1Pammsy: So if your plain white I guess you’re out of luck! 🤔How did it get to this?? This is blatant racism.. treatment not based on n…
"RT @itsJeffTiedrich: holy fucking shit, protesting hundreds of years of systemic racism is not ""just as bad"" as going apeshit at the Capito…"
@Bruce38324564 @Midvale_Guy And kids are not shamed by learning about racism in our history. Not one student ever said anything close to that. The parents are the problem.
RT @Zio_conspirator: @TankoZionism This actually an extremely important article. The Tweet has the completely wrong take away. The article…
RT @43_Kadri: Racism has no place in hockey. Do you stand with us ? Let’s make the game for us all #TapeOutHate ⁦@BudweiserCanada⁩ ⁦@TheOff…
"@JimRenacci The uproar about so-called ""Critical Race Theory"" means just one thing: Republicans don't like it when you interfere with their racism"
RT @43_Kadri: Racism has no place in hockey. Do you stand with us ? Let’s make the game for us all #TapeOutHate ⁦@BudweiserCanada⁩ ⁦@TheOff…
"RT @KristaLerista: @profaxelmeyer @Evans_Lab_1 @sse_evolution Hahaha

Kory Evans: let’s tackle the history of racism in biology.

Axel Meye…"
"RT @bethsawin: How many of those ""co-morbidities"" are in themselves markers of inequitable access to clean air, healthcare, safe working co…"
RT @43_Kadri: Racism has no place in hockey. Do you stand with us ? Let’s make the game for us all #TapeOutHate ⁦@BudweiserCanada⁩ ⁦@TheOff…
"RT @Dreamer_Aliu78: Do you stand with us? 
Racism has no place in our game! Show your support and join us to make this game for us all!! ✊🏽…"
"@annia I remember this. Racism and sexism aside for a moment, ironically the piece that inspired my tweet is not a 10,000 word piece. It’s a short piece so clearly they will publish those too if they feel like it. It is also written by someone who isn’t a journalist. So the move the bar"
"RT @PortfolioCarmel: James Baldwin with Sidney Poitier and famed photographer Gordon Parks

‘I saw that the camera could be a weapon agains…"
RT @marindatanow: @sf_leilani @RoofLesser @TheoHen95302259 @jasonsarris76 @neo_antiquarian @lizkatsuleres @primitiveradio @shomelessunion @…
i love making videos so i can get a message across when i feel like a message needs to be made loud and clear because i stand against abuse to women i stand against racism i stand against transphobia i stand against homophobia i stand to try to make a positive difference
RT @43_Kadri: Racism has no place in hockey. Do you stand with us ? Let’s make the game for us all #TapeOutHate ⁦@BudweiserCanada⁩ ⁦@TheOff…
"RT @tonypatt2000: One day I hope England is ready to have a grown up conversation about statues, slavery, Winston Churchill, colonialism an…"
This disgusting act of racism has no place in our society. https://t.co/f2GUijAGyR
@heartfeltBJ @BudweiserCanada @TheOfficialHDA Why are so many minority kids being denied access to hockey rinks for the crime of being unvaccinated at 12 years of age? Now that’s systemic racism.
"@StevenDelDuca @kasirlou_marjan To me this starts systemic racism right at the start for these people. If your serious about this it isn’t just health care individuals but lawyers, engineers, etc. we could use them all in this crisis…
It needs to change."
RT @TheOfficialHDA: Do you stand with us against racism in hockey? Show your support and join us to make this game for us all #TapeOutHate…
"RT @DocB__: $41,380 a day to detain 32 refugees at #ParkHotel. That could buy 13,793 #RapidAntigenTests. And that's just one facility in on…"
"RT @Dreamer_Aliu78: Do you stand with us? 
Racism has no place in our game! Show your support and join us to make this game for us all!! ✊🏽…"
"Isn't this a shame? By the way, no prejudice, no racism https://t.co/GpQYaDZDvd"
RT @ChristineMilne: Reading stories about Sidney Poitier reinforces power of individuals to change people’s lives. He was an  illiterate di…
RT @BoredXCore: Kick racism out of football https://t.co/QtfyuQXhKF
RT @Jon_RosenthalTX: I'm proud to stand with my colleague and good friend @GeneforTexas on this and I'm grateful for his powerful words spe…
"RT @itsJeffTiedrich: holy fucking shit, protesting hundreds of years of systemic racism is not ""just as bad"" as going apeshit at the Capito…"
"RT @Dreamer_Aliu78: Do you stand with us? 
Racism has no place in our game! Show your support and join us to make this game for us all!! ✊🏽…"
@wheatking17 @Sportsnet Lol. Not a policy. The horror. So that league would rather racism be allowed than have a player speak out against it. But but but we have a policy.
"RT @KristaLerista: @profaxelmeyer @Evans_Lab_1 @sse_evolution Hahaha

Kory Evans: let’s tackle the history of racism in biology.

Axel Meye…"
"I grew up with harrassment being common, it surprises me that people thought racism was anywhere near gone at any point https://t.co/6BnPjSHtDr"
"RT @NAChristakis: I think implicit bias training required in many workplaces is harmful: raising cynicism, wasting time, &amp; increasing racis…"
"Sentenced to life in prison for murder, the three white men who chased and killed Ahmaud Arbery will soon stand trial on federal hate crimes charges in which jurors will have to decide whether the slaying of the running Black man was motivated by racism.
https://t.co/Qov04qfPQs"
"RT @Dreamer_Aliu78: Do you stand with us? 
Racism has no place in our game! Show your support and join us to make this game for us all!! ✊🏽…"
RT @ProfMulugeta: Public health message #37- preventing violence &amp; racism are 2 of the 35 @PublicHealth priority public health issues. Univ…
RT @TheOfficialHDA: Do you stand with us against racism in hockey? Show your support and join us to make this game for us all #TapeOutHate…
RT @MapleLeafs: Racism has no place in hockey. #TapeOutHate https://t.co/B1aJsygmrM
"RT @Dreamer_Aliu78: Do you stand with us? 
Racism has no place in our game! Show your support and join us to make this game for us all!! ✊🏽…"
"@SkySportsNews People in the comments complaining that the kneeling is linked to a ""marxist"" BLM.

I can guarantee that if the gesture was changed to something totally different instead of kneeling and the slogan was changed to 'stop racism', the same people would still boo."
"RT @Dreamer_Aliu78: Do you stand with us? 
Racism has no place in our game! Show your support and join us to make this game for us all!! ✊🏽…"
RT @TheOfficialHDA: Do you stand with us against racism in hockey? Show your support and join us to make this game for us all #TapeOutHate…
"RT @hemjhaveri: The NHL and NHLPA chose to not be a part of this. Again, the league wants to “end racism” but not do any of the actual work."
"@angus_ingland @Andrew_Smith27 @ScotNational No racism, no hate, your spouting plenty yourself though.
Why don’t you get a party worthy of the Scots to vote for then, instead of being a sad angry looser, that you are..........."
RT @nenagerman: 2. Not every space (and combination of ppl) will exist forever. Not all places endure. Racism rots. Sexism rots. Homophobia…
RT @43_Kadri: Racism has no place in hockey. Do you stand with us ? Let’s make the game for us all #TapeOutHate ⁦@BudweiserCanada⁩ ⁦@TheOff…
RT @MapleLeafs: Racism has no place in hockey. #TapeOutHate https://t.co/B1aJsygmrM
"RT @JemarTisby: Free books for the young ones!!!
⬇️⬇️⬇️
📕https://t.co/YrTdps5wWz"
"RT @Muqadaam: Jeremy Corbyn has been in politics for more than 46 years. 

No one accused him of racism until he became leader. 

As soon a…"
"RT @bethsawin: How many of those ""co-morbidities"" are in themselves markers of inequitable access to clean air, healthcare, safe working co…"
RT @DannieD01: Racism is stupid. https://t.co/4mXOoCCpYI
RT @aduclair10: Do you stand with us against racism in hockey? Show your support and join us to make this game for us all 💪🏾#TapeOutHate @B…
"RT @bethsawin: How many of those ""co-morbidities"" are in themselves markers of inequitable access to clean air, healthcare, safe working co…"
Can I excuse the overt racism of the deep south for regular access to lime tostitos and being less than 90 minutes drive from graceland
@BoogerLeader @panickygoblin @BadMedicalTakes You could do the world a favor and read some of the links below that detail the disparate treatment Blacks &amp; other minorities receive due to the systemic racism of the medical field. Are you not aware of the medical experiments done on Black people over the past few centuries?
"RT @TSNHockey: Conceived by Hockey Diversity Alliance sponsor Budweiser Canada, 
a new HDA campaign highlights the lived experiences of cur…"
RT @stacyfarina: Anyone else want to tell me that we don't need anti-racism in evolutionary biology? White supremacy is rampant in our fiel…
"RT @bethsawin: How many of those ""co-morbidities"" are in themselves markers of inequitable access to clean air, healthcare, safe working co…"
"People that preach about racism and the black dollar, literally support, follow, and buy from racist and colorist"
"RT @s_belegrinou: Many feminists in western world are afraid that by supporting their fellow sisters, someone might misconstrue that as eth…"
"State-Sponsored Racism: FDA Guidelines Instruct Healthcare Providers to Prioritize Racial Minorities Over Whites For Access to Scarce Covid Treatments
https://t.co/DibJodqFDA"
"RT @AntiRacismDay: Solidarity @CPFC players who faced racist booing, solidarity @MichaelOlise10 who was hit with a bottle! Players are righ…"
RT @Assist_Ok: Look at the replies and you’ll be why articles like this and anything else dealing with nerd communities and racism is neces…
"@JerryTaylor @GirlGiada Go away stop making stupid comments. The more you go on makes it worse. The party under Corbyn cultists ""so far left they were right"" (Bleasdale) attacked Jewish women that should/could have been leader @lucianaberger however the left bc of the filthy racism and misogyny."
"RT @GoodLawProject: No civilised country should embed racism in its legal system. If you agree, sign the petition ⬇️"
RT @MapleLeafs: Racism has no place in hockey. #TapeOutHate https://t.co/B1aJsygmrM
"@Brian60921379 @krishgm Watch the first segment, there's a different history to this statue that most people realise. 
https://t.co/jHYbisM34c"
RT @TheOfficialHDA: Do you stand with us against racism in hockey? Show your support and join us to make this game for us all #TapeOutHate…
"RT @itsJeffTiedrich: holy fucking shit, protesting hundreds of years of systemic racism is not ""just as bad"" as going apeshit at the Capito…"
"RT @itsJeffTiedrich: holy fucking shit, protesting hundreds of years of systemic racism is not ""just as bad"" as going apeshit at the Capito…"
"RT @thornhawthorne: Mean Tweet, but I refuse to use blocklists bc I've never seen one where the person running it hasn't abused the list to…"
"RT @itsJeffTiedrich: holy fucking shit, protesting hundreds of years of systemic racism is not ""just as bad"" as going apeshit at the Capito…"
"RT @Dreamer_Aliu78: Do you stand with us? 
Racism has no place in our game! Show your support and join us to make this game for us all!! ✊🏽…"
